imdb_id,title,release_year,runtime_minutes,genres,budget,revenue,ROI,imdb_rating,imdb_vote_count,original_language,production_companies,popularity,rec_director,rec_writer,star_power,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,historical_genre_roi,historical_director_roi,historical_writer_roi
tt2441982,The Visitors: Bastille Day,2016,110.0,"Comedy,Fantasy",25868826,18552314,-0.2828312347842921,4.6,5408.0,fr,Gaumont,10.969,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.874797266406916,,
tt2461150,Masterminds,2016,95.0,"Biography,Comedy,Crime",25000000,29200000,0.168,5.9,66671.0,en,"Broadway Video, Relativity Media, Michaels-Goldwyn",13.304,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.455126536307607,,
tt2513074,Billy Lynn's Long Halftime Walk,2016,113.0,"Action,Drama,Sport",40000000,30930984,-0.2267254,6.2,25431.0,en,"Bona Film Group, The Ink Factory, Marc Platt Productions, Studio 8, TriStar Pictures, Film4 Productions, LStar Capital, Haishang Films",11.78,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6393715600227134,,
tt2543164,Arrival,2016,116.0,"Drama,Mystery,Sci-Fi",47000000,203388186,3.327408212765957,7.9,876802.0,en,"FilmNation Entertainment, Lava Bear Films, Reliance Entertainment, Xenolinguistics, 21 Laps Entertainment, Paramount, Stage 6 Films",47.983,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.405923019633089,1.8290814666666666,
tt2547584,The Light Between Oceans,2016,133.0,"Drama,Romance",20000000,25975621,0.29878105,7.2,63426.0,en,"DreamWorks Pictures, Heyday Films, Participant, Amblin Entertainment, LBO Productions, Reliance Entertainment",10.956,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3161144397702653,,
tt2567026,Alice Through the Looking Glass,2016,113.0,"Adventure,Family,Fantasy",170000000,299457024,0.761511905882353,6.2,136721.0,en,"Legend3D, Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions",34.545,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2229333354631127,0.6076658000000001,3.2141099166666667
tt2582500,Shut In,2016,91.0,"Drama,Horror,Mystery",10000000,13082071,0.3082071,4.8,15729.0,en,"EuropaCorp, Lava Bear Films, Transfilm International, Screen Siren Pictures",11.755,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.312821687184607,,
tt2582782,Hell or High Water,2016,102.0,"Crime,Drama,Thriller",12000000,37589296,2.1324413333333334,7.6,281077.0,en,"Sidney Kimmel Entertainment, Film 44, OddLot Entertainment, Estrella Media, Lionsgate, CBS Films, Sierra/Affinity",15.749,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8469443470424705,,1.8290814666666666
tt2592614,Resident Evil: The Final Chapter,2016,107.0,"Action,Horror,Sci-Fi",40000000,312242626,6.80606565,5.5,109818.0,en,"Screen Gems, Constantin Film, Impact Pictures, Davis Films",2.151,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.666816489440194,0.1783163099999996,
tt2638144,Ben-Hur,2016,123.0,"Action,Adventure,Drama",100000000,94061311,-0.05938689,5.7,50489.0,en,"Metro-Goldwyn-Mayer, Paramount, LightWorkers Media, Sean Daniel Company",22.417,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2993423000459488,4.293938070417602,
tt2649554,Midnight Special,2016,112.0,"Drama,Mystery,Sci-Fi",18000000,6740647,-0.6255196111111111,6.6,87052.0,en,"Faliro House Productions, Tri-State Pictures, Warner Bros. Pictures, RatPac Entertainment, FilmNation Entertainment",20.114,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.405923019633089,,
tt2660888,Star Trek Beyond,2016,122.0,"Action,Adventure,Sci-Fi",185000000,343471816,0.8566044108108108,7.0,271579.0,en,"Skydance, Paramount, Bad Robot, Perfect Storm Entertainment, Sneaky Shark",47.927,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6153790198832074,,
tt2671706,Fences,2016,139.0,Drama,24000000,64414761,1.683948375,7.2,126313.0,en,"Paramount, Scott Rudin Productions, MACRO, Bron Studios, Escape Artists",21.302,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9750540897185709,,
tt2674426,Me Before You,2016,110.0,"Drama,Romance",20000000,207945075,9.39725375,7.4,342140.0,en,"New Line Cinema, Sunswept Entertainment, Metro-Goldwyn-Mayer",79.741,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3161144397702653,,
tt2702724,The Boss,2016,99.0,Comedy,29000000,78636257,1.7115950689655173,5.4,51386.0,en,"Universal Pictures, On the Day, Gary Sanchez Productions",11.624,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0568664370636207,4.026271600000001,4.026271600000001
tt2709768,The Secret Life of Pets,2016,86.0,"Adventure,Animation,Comedy",75000000,875457937,10.672772493333332,6.5,238614.0,en,"Illumination, Universal Pictures",13.019,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8509922390777334,,14.631499486486485
tt2720826,Birth of the Dragon,2016,95.0,"Action,Biography,Drama",31000000,7125027,-0.7701604193548387,5.7,9382.0,en,"Groundswell Productions, Kylin Pictures, WWE Studios, Good Universe",22.258,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4287100546251996,,-0.7063937368421053
tt2788732,Pete's Dragon,2016,102.0,"Action,Adventure,Comedy",65000000,143695338,1.2106975076923077,6.7,64822.0,en,Whitaker Entertainment,14.491,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659946415827632,,
tt2822672,Rock Dog,2016,90.0,"Adventure,Animation,Comedy",60000000,9420546,-0.8429909,6.0,6617.0,en,"Dream Factory Group, Reel FX Creative Studios, Mandoo Pictures, Eracme Entertainment, Summit Entertainment, Huayi Brothers Pictures, Tencent Pictures",15.142,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8509922390777334,,
tt2823054,Mike and Dave Need Wedding Dates,2016,98.0,"Comedy,Romance",33000000,77068246,1.3354013939393938,6.0,101345.0,en,"Chernin Entertainment, TSG Entertainment, 20th Century Fox",14.518,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8570206134427902,,14.03695188888889
tt2865120,Ratchet & Clank,2016,94.0,"Action,Adventure,Animation",20000000,8821329,-0.55893355,5.5,12674.0,en,"Blockade Entertainment, CNHK Media China, Rainmaker Entertainment",14.147,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6431784157916387,,
tt2869728,Ride Along 2,2016,102.0,"Action,Comedy,Crime",40000000,124827316,2.1206829,5.9,68005.0,en,"Reel Chefs Catering, Universal Pictures, Will Packer Productions, Cube Vision",20.139,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3070511563921565,3.542069463333333,3.22488684
tt2937696,Everybody Wants Some!!,2016,117.0,Comedy,10000000,3400278,-0.6599722,6.9,64795.0,en,Annapurna Pictures,10.258,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0568664370636207,11.0344165,11.0344165
tt2948356,Zootopia,2016,108.0,"Action,Adventure,Animation",150000000,1023784195,5.825227966666667,8.0,647775.0,en,"Walt Disney Animation Studios, Walt Disney Pictures",98.11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6431784157916387,,
tt2975590,Batman v Superman: Dawn of Justice,2016,151.0,Sci-Fi,250000000,873637528,2.494550112,6.4,797751.0,en,"Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, Cruel & Unusual Films, DC Entertainment, Syncopy",78.589,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.923164249230347,,
tt2978102,Term Life,2016,93.0,"Action,Adventure,Crime",16500000,21256,-0.9987117575757576,5.6,9030.0,en,"WWE Studios, PenLife Media, PalmStar Media",9.594,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.117944958442262,,
tt2980210,A Hologram for the King,2016,98.0,"Comedy,Drama,Romance",30000000,4212494,-0.8595835333333334,6.1,50136.0,en,"Kasbah-Film Tanger, Playtone, 22h22, Fábrica de Cine, Primeridian Entertainment, X Filme Creative Pool",9.641,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.563031772201384,,
tt3014866,Criminal,2016,113.0,"Action,Adventure,Drama",31500000,14708696,-0.5330572698412699,6.3,75416.0,en,"BenderSpink, Campbell Grobman Films, Criminal Productions, Fipex Holding, Lionsgate, Millennium Media, Davis Films, Summit Entertainment",21.87,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2993423000459488,,
tt3040964,The Jungle Book,2016,106.0,"Action,Adventure,Animation",175000000,966550600,4.523146285714286,7.3,307631.0,en,"Walt Disney Pictures, Fairview Entertainment, Moving Picture Company",33.274,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6431784157916387,3.178903181818182,
tt3062096,Inferno,2016,121.0,"Action,Adventure,Crime",75000000,220021259,1.9336167866666667,6.2,204075.0,en,"Columbia Pictures, Imagine Entertainment",24.901,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.117944958442262,-0.06079242000000007,1.2585171666666666
tt3065204,The Conjuring 2,2016,134.0,"Horror,Mystery,Thriller",40000000,321834351,7.045858775,7.3,348185.0,en,"New Line Cinema, Dune Entertainment, The Safran Company, Evergreen Media Group, Atomic Monster",80.98,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11.366109286112192,6.9754810473684215,
tt3067166,Killing Poe,2016,92.0,Comedy,200000,2500000,11.5,7.1,75.0,en,,1.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0568664370636207,,
tt3068194,Love & Friendship,2016,90.0,"Comedy,Drama,Romance",3000000,21401949,6.133983,6.4,27841.0,en,"Amazon Studios, Blinder Films, Chic Films, Westerly Films, Revolver Amsterdam",10.178,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.563031772201384,,
tt3095734,Monster Trucks,2016,104.0,"Action,Adventure,Comedy",125000000,64493915,-0.48404868,5.7,20725.0,en,"Nickelodeon Movies, Paramount, Disruption Entertainment, Paramount Animation",13.906,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659946415827632,,5.521681094774775
tt3110958,Now You See Me 2,2016,129.0,"Action,Adventure,Comedy",90000000,334901337,2.7211259666666665,6.4,365211.0,en,"Summit Entertainment, Lionsgate, K/O Paper Products, TIK Films",33.753,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659946415827632,-0.5332631999999999,1.1983627500000003
tt3135556,Jimmy Vestvood: Amerikan Hero,2016,84.0,Comedy,2500000,230069,-0.9079724,5.1,3207.0,en,"Worldwide Media Conspiracy, Soul Mining Production, Perfect Nose Productions",5.376,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0568664370636207,,
tt3173594,Hacker,2016,95.0,"Crime,Drama,Thriller",2000000,11239,-0.9943805,6.1,12264.0,en,"Sataifilm, Know Rules Media, Brillstein Entertainment Partners, West on Wilshire",10.698,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8469443470424705,,
tt3183660,Fantastic Beasts and Where to Find Them,2016,132.0,"Adventure,Family,Fantasy",180000000,809342332,3.4963462888888888,7.2,544594.0,en,"Heyday Films, Warner Bros. Pictures",46.103,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2229333354631127,,
tt3212812,My Mom Is a Character 2,2016,88.0,Comedy,2000000,37858128,17.929064,6.7,4067.0,pt,"Migdal Filmes, Globo Filmes, Paris Filmes, Downtown Filmes, Universal Pictures International (UPI), Paramount Pictures Brasil",4.385,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0568664370636207,,
tt3216348,Incarnate,2016,87.0,"Horror,Thriller",5000000,6341855,0.268371,5.3,15063.0,en,"WWE Studios, Blumhouse Productions, IM Global",12.143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.389388569193112,3.309007563636364,
tt3231054,Risen,2016,107.0,"Action,Drama,History",20000000,46069568,1.3034784,6.4,33832.0,en,"Patrick Aiello Productions, Affirm Films, Columbia Pictures, LD Entertainment",14.967,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7586236758921423,,
tt3263904,Sully,2016,96.0,"Biography,Drama,History",60000000,240797623,3.0132937166666665,7.4,325467.0,en,"Malpaso Productions, FilmNation Entertainment, Flashlight Films, Warner Bros. Pictures, RatPac Entertainment, The Kennedy/Marshall Company",23.191,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.906699055807593,4.453295341071429,
tt3300542,London Has Fallen,2016,99.0,"Action,Thriller",60000000,205754447,2.4292407833333334,5.9,181887.0,en,"Millennium Media, Gramercy Pictures, G-BASE, LHF Film, Nu Boyana Film Studios",39.273,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.284170926853334,,1.2599999999999998
tt3352390,Friend Request,2016,92.0,"Horror,Mystery,Thriller",9900000,10975390,0.1086252525252525,5.2,29254.0,en,"Wiedemann & Berg Film, Seven Pictures, Two Oceans Production (TOP)",12.773,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11.366109286112192,,
tt3381008,The Brothers Grimsby,2016,83.0,"Action,Adventure,Comedy",35000000,27979040,-0.2005988571428571,6.2,121194.0,en,"Working Title Films, Columbia Pictures, Sony Pictures Releasing, Big Talk Productions, Four by Two Films, LStar Capital, Village Roadshow Pictures, Sony Pictures, Blue Sky Films",14.813,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659946415827632,,
tt3385516,X-Men: Apocalypse,2016,144.0,"Action,Adventure,Sci-Fi",178000000,543934787,2.05581341011236,6.8,497687.0,en,"The Donners' Company, Bad Hat Harry Productions, Genre Films, Hutch Parker Entertainment, 20th Century Fox",45.544,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6153790198832074,1.9914510999999995,2.1574292
tt3387266,A United Kingdom,2016,111.0,"Biography,Drama,History",14000000,13819139,-0.0129186428571428,6.9,17837.0,en,"Pathé, Yoruba Saxon Productions, Harbinger Pictures, Perfect Weekend, Film United",10.077,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.906699055807593,,0.438815
tt3387542,The Forest,2016,93.0,"Horror,Mystery,Thriller",10000000,37608299,2.7608299,4.8,48073.0,en,"Lava Bear Films, AI Film, Phantom Four",13.533,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11.366109286112192,,
tt3393786,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",60000000,162146076,1.7024346,6.2,195084.0,en,"Skydance, Huahua Media, Shanghai Film Group, TC Productions, Paramount",57.904,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.284170926853334,-0.7063937368421053,2.4969225090909086
tt3410834,The Divergent Series: Allegiant,2016,120.0,"Action,Adventure,Fantasy",110000000,179246868,0.6295169818181818,5.7,148285.0,en,"Mandeville Films, Summit Entertainment, Lionsgate, Red Wagon Entertainment",19.857,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.538566968723162,1.7000229727272729,3.528435369700153
tt3416532,A Monster Calls,2016,108.0,"Adventure,Drama,Family",43000000,47309313,0.1002165813953488,7.4,99602.0,en,"River Road Entertainment, Participant, Apaches Entertainment, La Trini, A Monster Calls AIE, Telecinco Cinema, Summit Entertainment, Focus Features",17.74,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9837086667858994,,
tt3416828,Ice Age: Collision Course,2016,94.0,"Action,Adventure,Animation",105000000,408579038,2.891228933333333,5.7,87624.0,en,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",38.552,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6431784157916387,,3.856198398058253
tt3470600,Sing,2016,108.0,"Animation,Comedy,Family",75000000,634151679,7.45535572,7.1,216141.0,en,"Illumination, Universal Pictures, Fuji Television Network, dentsu",45.871,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5166509804814834,,
tt3495026,Fan,2016,142.0,"Action,Drama,Thriller",12750000,28000000,1.196078431372549,6.8,54006.0,hi,"Red Chillies Entertainment, Yash Raj Films",6.594,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.181131981141746,,3.333333333333333
tt3498820,Captain America: Civil War,2016,147.0,"Action,Sci-Fi",250000000,1155046416,3.620185664,7.8,945075.0,en,Marvel Studios,70.741,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6782946082178425,3.204509247058824,3.115987205157132
tt3499096,Race,2016,134.0,"Biography,Drama,Sport",5000000,24804129,3.9608258,7.1,44262.0,en,"Trinity Race, Forecast Pictures, Solofilms, JoBro Productions",14.008,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.787446939938164,,
tt3521164,Moana,2016,107.0,"Adventure,Animation,Comedy",150000000,690860472,3.60573648,7.6,449049.0,en,"Walt Disney Pictures, Walt Disney Animation Studios, Hurwitz Creative",17.963,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8509922390777334,,
tt3522806,Mechanic: Resurrection,2016,98.0,"Action,Adventure,Thriller",40000000,125729635,2.143240875,5.8,104723.0,en,"Davis Films, ME2 Productions, Millennium Media, Chartoff-Winkler Productions, Summit Entertainment",29.25,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.352629898973535,,
tt3523996,Blues for Life,2016,111.0,Crime,750000,2000000,1.6666666666666667,5.8,12.0,en,"Promises Entertainment, Scotlawood Motion Pictures",1.142,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4308620649075108,,
tt3531824,Nerve,2016,96.0,"Adventure,Crime,Drama",19000000,85241496,3.4863945263157894,6.5,148573.0,en,"Lionsgate, Allison Shearmur Productions, Keep Your Head Productions",14.439,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9651546659466732,,
tt3544112,Sing Street,2016,106.0,"Comedy,Drama,Music",4000000,13624522,2.4061305,7.9,108807.0,en,"Cosmo Film, Filmwave Pictures, Distressed Films, FilmNation Entertainment, Likely Story, PalmStar Media",15.249,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0295966755947448,,
tt3553442,Whiskey Tango Foxtrot,2016,112.0,"Biography,Comedy,Drama",35000000,23083334,-0.3404761714285714,6.6,59263.0,en,"Paramount, Broadway Video, Little Stranger",7.653,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636523877911294,2.0731130339321355,
tt3553976,Captain Fantastic,2016,118.0,"Adventure,Comedy,Drama",5000000,23123592,3.6247184,7.8,252820.0,en,"Electric City Entertainment, ShivHans Pictures",27.428,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507156123332043,,
tt3563080,Saya E Khuda E Zuljalal,2016,105.0,"Action,Drama,History",543000,181000,-0.6666666666666666,6.4,151.0,ur,Jehan Films,0.6,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7586236758921423,,
tt3606888,A Street Cat Named Bob,2016,103.0,"Biography,Drama,Family",8000000,17900000,1.2375,7.3,37342.0,en,"Iris Productions, Shooting Script Films, Prescience, Stage 6 Films",19.039,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11307642136515,-0.7636052394364916,
tt3628584,Barbershop: The Next Cut,2016,111.0,"Comedy,Drama",20000000,55030051,1.75150255,5.9,17267.0,en,"New Line Cinema, Cube Vision, Metro-Goldwyn-Mayer, Warner Bros. Pictures",10.53,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.515960263391096,,
tt3631112,The Girl on the Train,2016,112.0,"Crime,Drama,Mystery",45000000,173185859,2.8485746444444446,6.5,213423.0,en,"Reliance Entertainment, DreamWorks Pictures, Marc Platt Productions, Amblin Partners",15.235,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.9084889581921445,0.11496569999999995,
tt3640424,Allied,2016,124.0,"Action,Drama,Romance",85000000,119520023,0.4061179176470588,7.1,181383.0,en,"Paramount, GK Films, ImageMovers, Huahua Media",13.298,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3552179489152896,0.7480554857142856,0.8486655806818182
tt3647498,Blood Father,2016,88.0,"Action,Crime,Drama",13000000,6903033,-0.4689974615384615,6.4,71178.0,en,"Wild Bunch, Why Not Productions, Lionsgate",17.082,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9464470406104732,,5.132319919098214
tt3655414,To Steal from a Thief,2016,96.0,"Adventure,Crime,Drama",6700000,9074836,0.3544531343283582,6.2,7800.0,es,"Vaca Films, Morena Films, Telefónica Studios, Invasor Producción, K & S Films, Mare Nostrum Productions, Mediaset España, Movistar+, Canal+ España, Eurimages, ICAA, INCAA, Ibermedia, Canal+, Telecinco Cinema, Telefe, Hispano Foxfilms S.A.E., 20th Century Fox, Fox International Productions Spain",12.605,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9651546659466732,,
tt3658772,Misconduct,2016,106.0,"Crime,Drama,Mystery",11000000,2049761,-0.8136580909090909,5.3,19192.0,en,"Lionsgate, Mike and Marty Productions",14.362,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.9084889581921445,,
tt3691740,The BFG,2016,117.0,"Adventure,Family,Fantasy",140000000,195243411,0.3945957928571428,6.3,100672.0,en,"Walt Disney Pictures, Amblin Entertainment, Reliance Entertainment, Walden Media, The Kennedy/Marshall Company, DreamWorks Pictures",30.078,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2229333354631127,3.1369587,
tt3714720,The Hollars,2016,88.0,"Comedy,Drama,Romance",3800000,1016985,-0.7323723684210526,6.6,15773.0,en,"Sunday Night, Sycamore Pictures, Groundswell Productions, Fancy Film Post Services",10.804,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.563031772201384,,
tt3716530,Elle,2016,130.0,"Action,Crime,Drama",9804690,2341534,-0.761182250535203,7.1,74935.0,fr,"France 2 Cinéma, SBS Productions, Twenty Twenty Vision Filmproduktion, Proximus, Entre Chien et Loup",9.34,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9464470406104732,,-0.9972382
tt3717252,Underworld: Blood Wars,2016,91.0,"Action,Fantasy,Thriller",35000000,81093313,1.3169518,5.8,86963.0,en,"Lakeshore Entertainment, Screen Gems, Sketch Films",37.242,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4203566498189595,,0.4070944666666667
tt3721936,American Honey,2016,163.0,"Adventure,Drama,Romance",3500000,2290649,-0.3455288571428571,7.0,50255.0,en,"BFI, Maven Screen Media, Film4 Productions, Parts and Labor, Pulse Films",8.009,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3739255742514893,,
tt3741834,Lion,2016,118.0,"Biography,Drama",12000000,140312928,10.692744,8.0,268553.0,en,"The Weinstein Company, See-Saw Films, Screen Australia, Aquarius Films, Sunstar Entertainment",20.266,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4263525983351304,,
tt3748528,Rogue One: A Star Wars Story,2016,133.0,"Action,Adventure,Sci-Fi",200000000,1056057273,4.280286365,7.8,764296.0,en,Lucasfilm Ltd.,33.1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6153790198832074,2.3067254312499994,4.721203715789473
tt3760922,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",18000000,90632641,4.035146722222223,6.0,38046.0,en,"Universal Pictures, Gold Circle Films, HBO Films, Playtone, Mandate International",25.539,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8570206134427902,,
tt3774114,Snowden,2016,134.0,"Biography,Crime,Drama",40000000,37357216,-0.0660696,7.3,174217.0,en,"KrautPack Entertainment, Vendian Entertainment, Endgame Entertainment",19.194,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.094522420525924,,-0.7848216875
tt3776826,Operation Avalanche,2016,94.0,"Comedy,Drama,Mystery",1250000,55000,-0.956,6.2,8930.0,en,"Zapruder Films, XYZ Films, Resolute Films and Entertainment",6.213,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.450490415577515,,
tt3783958,La La Land,2016,128.0,"Comedy,Drama,Music",30000000,447407695,13.913589833333331,8.0,775565.0,en,"Summit Entertainment, Black Label Media, Gilbert Films, Impostor Pictures, Marc Platt Productions, Lionsgate",32.009,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0295966755947448,2.967272727272727,2.9672727272727286
